date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:06:05	189100/189100	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Jun%202019%2015:06:02%20GMT	https://mdbootstrap.com/newsfeed/tag/templates/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/newsfeed/tag/templates/index.html	(from https://mdbootstrap.com/snippets/?tag=buttons&top=all)
18:06:05	168476/168476	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Jun%202019%2015:06:03%20GMT	https://mdbootstrap.com/newsfeed/tag/dialog/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/newsfeed/tag/dialog/index.html	(from https://mdbootstrap.com/snippets/?tag=buttons&top=all)
18:06:05	193491/193491	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2015:06:04%20GMT	https://mdbootstrap.com/snippets/?paginate=1&tag=buttons&top=all	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/snippets/indexb6d7.html	(from https://mdbootstrap.com/snippets/?tag=buttons&top=all)
18:06:06	194080/194080	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2015:06:05%20GMT	https://mdbootstrap.com/snippets/?paginate=2&tag=buttons&top=all	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/snippets/indexe039.html	(from https://mdbootstrap.com/snippets/?tag=buttons&top=all)
18:06:06	1352/1352	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2015:06:06%20GMT	https://mdbootstrap.com/wp-login.php?action=wordpress_social_authenticate&mode=login&provider=Facebook&redirect_to=https%3A%2F%2Fmdbootstrap.com%2Fsnippets%2F%3Ftag%3Dbutton-group%26top%3Dall	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/wp-loginc9cf.html	(from https://mdbootstrap.com/snippets/?tag=button-group&top=all)
18:06:07	1350/1350	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2015:06:07%20GMT	https://mdbootstrap.com/wp-login.php?action=wordpress_social_authenticate&mode=login&provider=Google&redirect_to=https%3A%2F%2Fmdbootstrap.com%2Fsnippets%2F%3Ftag%3Dbutton-group%26top%3Dall	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/wp-login59eb.html	(from https://mdbootstrap.com/snippets/?tag=button-group&top=all)
18:06:08	1351/1351	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2015:06:08%20GMT	https://mdbootstrap.com/wp-login.php?action=wordpress_social_authenticate&mode=login&provider=Twitter&redirect_to=https%3A%2F%2Fmdbootstrap.com%2Fsnippets%2F%3Ftag%3Dbutton-group%26top%3Dall	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/wp-logine3b5.html	(from https://mdbootstrap.com/snippets/?tag=button-group&top=all)
18:06:08	965/965	---MCZ	200	added ('OK')	text/html	etag:W/%223c5-169587dd855%22	https://mdbootstrap.com/api/snippets/embed/632230/listing	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/api/snippets/embed/632230/listing.html	(from https://mdbootstrap.com/snippets/?tag=button-group&top=all)
18:06:08	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Jun%202019%2015:06:08%20GMT	https://mdbootstrap.com/newsfeed/tag/button-group	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/newsfeed/tag/button-group	(from https://mdbootstrap.com/snippets/?tag=button-group&top=all)
18:06:08	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Jun%202019%2015:06:08%20GMT	https://mdbootstrap.com/newsfeed/tag/toolbar	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/newsfeed/tag/toolbar	(from https://mdbootstrap.com/snippets/?tag=button-group&top=all)
18:06:08	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Jun%202019%2015:06:08%20GMT	https://mdbootstrap.com/newsfeed/tag/navs	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/newsfeed/tag/navs	(from https://mdbootstrap.com/snippets/?tag=button-group&top=all)
18:06:12	172160/172160	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Jun%202019%2015:06:10%20GMT	https://mdbootstrap.com/newsfeed/tag/button-group/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/newsfeed/tag/button-group/index.html	(from https://mdbootstrap.com/snippets/?tag=button-group&top=all)
18:06:13	171513/171513	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2015:06:10%20GMT	https://mdbootstrap.com/snippets/?paginate=1&tag=button-group&top=all	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/snippets/indexb1af.html	(from https://mdbootstrap.com/snippets/?tag=button-group&top=all)
18:06:13	165837/165837	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Jun%202019%2015:06:11%20GMT	https://mdbootstrap.com/newsfeed/tag/toolbar/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/newsfeed/tag/toolbar/index.html	(from https://mdbootstrap.com/snippets/?tag=button-group&top=all)
18:06:14	165782/165782	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Jun%202019%2015:06:12%20GMT	https://mdbootstrap.com/newsfeed/tag/navs/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/newsfeed/tag/navs/index.html	(from https://mdbootstrap.com/snippets/?tag=button-group&top=all)
18:06:16	166305/166305	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2015:06:15%20GMT	https://mdbootstrap.com/snippets/?paginate=2&tag=button-group&top=all	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/snippets/index8e85.html	(from https://mdbootstrap.com/snippets/?tag=button-group&top=all)
18:06:17	1352/1352	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2015:06:17%20GMT	https://mdbootstrap.com/wp-login.php?action=wordpress_social_authenticate&mode=login&provider=Facebook&redirect_to=https%3A%2F%2Fmdbootstrap.com%2Fsnippets%2F%3Ftag%3Dsocial-buttons%26top%3Dall	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/wp-login5735.html	(from https://mdbootstrap.com/snippets/?tag=social-buttons&top=all)
18:06:18	1350/1350	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2015:06:18%20GMT	https://mdbootstrap.com/wp-login.php?action=wordpress_social_authenticate&mode=login&provider=Google&redirect_to=https%3A%2F%2Fmdbootstrap.com%2Fsnippets%2F%3Ftag%3Dsocial-buttons%26top%3Dall	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/wp-login1c0f.html	(from https://mdbootstrap.com/snippets/?tag=social-buttons&top=all)
18:06:19	1351/1351	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2015:06:19%20GMT	https://mdbootstrap.com/wp-login.php?action=wordpress_social_authenticate&mode=login&provider=Twitter&redirect_to=https%3A%2F%2Fmdbootstrap.com%2Fsnippets%2F%3Ftag%3Dsocial-buttons%26top%3Dall	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/wp-login8207.html	(from https://mdbootstrap.com/snippets/?tag=social-buttons&top=all)
18:06:21	48233/48233	---MCZ	200	added ('OK')	text/html	etag:W/%22bc69-enA1ccaa6D7fXKCqA88RF5uQGtU%22	https://mdbootstrap.com/snippets/jquery/krzysztof-wilk/630856	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/snippets/jquery/krzysztof-wilk/630856.html	(from https://mdbootstrap.com/snippets/?tag=social-buttons&top=all)
18:06:21	965/965	---MCZ	200	added ('OK')	text/html	etag:W/%223c5-169587dd855%22	https://mdbootstrap.com/api/snippets/embed/630856/listing	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/api/snippets/embed/630856/listing.html	(from https://mdbootstrap.com/snippets/?tag=social-buttons&top=all)
18:06:21	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Jun%202019%2015:06:21%20GMT	https://mdbootstrap.com/newsfeed/tag/social-buttons	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/newsfeed/tag/social-buttons	(from https://mdbootstrap.com/snippets/?tag=social-buttons&top=all)
18:06:23	177815/177815	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Jun%202019%2015:06:23%20GMT	https://mdbootstrap.com/newsfeed/tag/social-buttons/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/newsfeed/tag/social-buttons/index.html	(from https://mdbootstrap.com/snippets/?tag=social-buttons&top=all)
18:06:24	29665/29665	---MCZ	200	added ('OK')	text/html	etag:W/%2273e1-egBnDwZPEAHAKefF3JULafTVIlw%22	https://mdbootstrap.com/snippets/jquery/tomekmakowski/675517	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/snippets/jquery/tomekmakowski/675517.html	(from https://mdbootstrap.com/snippets/?tag=social-buttons&top=all)
18:06:24	965/965	---MCZ	200	added ('OK')	text/html	etag:W/%223c5-169587dd855%22	https://mdbootstrap.com/api/snippets/embed/675517/listing	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/api/snippets/embed/675517/listing.html	(from https://mdbootstrap.com/snippets/?tag=social-buttons&top=all)
18:06:24	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Jun%202019%2015:06:24%20GMT	https://mdbootstrap.com/newsfeed/tag/badge	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/newsfeed/tag/badge	(from https://mdbootstrap.com/snippets/?tag=social-buttons&top=all)
18:06:24	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Jun%202019%2015:06:24%20GMT	https://mdbootstrap.com/newsfeed/tag/badges	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/newsfeed/tag/badges	(from https://mdbootstrap.com/snippets/?tag=social-buttons&top=all)
18:06:28	165273/165273	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Jun%202019%2015:06:26%20GMT	https://mdbootstrap.com/newsfeed/tag/badge/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/newsfeed/tag/badge/index.html	(from https://mdbootstrap.com/snippets/?tag=social-buttons&top=all)
18:06:29	165278/165278	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Jun%202019%2015:06:26%20GMT	https://mdbootstrap.com/newsfeed/tag/badges/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/newsfeed/tag/badges/index.html	(from https://mdbootstrap.com/snippets/?tag=social-buttons&top=all)
18:06:31	33283/33283	---MCZ	200	added ('OK')	text/html	etag:W/%228203-PLIkbKN5CcU88XMw+vNCxNNewxM%22	https://mdbootstrap.com/snippets/jquery/bartek-malanowski/280980	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/snippets/jquery/bartek-malanowski/280980.html	(from https://mdbootstrap.com/snippets/?tag=cards&top=all)
18:06:31	965/965	---MCZ	200	added ('OK')	text/html	etag:W/%223c5-169587dd855%22	https://mdbootstrap.com/api/snippets/embed/280980/listing	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/api/snippets/embed/280980/listing.html	(from https://mdbootstrap.com/snippets/?tag=cards&top=all)
18:06:31	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Jun%202019%2015:06:31%20GMT	https://mdbootstrap.com/newsfeed/tag/material-2-0	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/newsfeed/tag/material-2-0	(from https://mdbootstrap.com/snippets/?tag=cards&top=all)
18:06:33	181782/181782	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Jun%202019%2015:06:33%20GMT	https://mdbootstrap.com/newsfeed/tag/material-2-0/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/newsfeed/tag/material-2-0/index.html	(from https://mdbootstrap.com/snippets/?tag=cards&top=all)
18:06:34	38133/38133	---MCZ	200	added ('OK')	text/html	etag:W/%2294f5-/DhWMt50kOpQsFKxN1U1VDtF43w%22	https://mdbootstrap.com/snippets/jquery/piotr-glejzer/18	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/snippets/jquery/piotr-glejzer/18.html	(from https://mdbootstrap.com/snippets/?tag=cards&top=all)
18:06:34	965/965	---MCZ	200	added ('OK')	text/html	etag:W/%223c5-169587dd855%22	https://mdbootstrap.com/api/snippets/embed/18/listing	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/api/snippets/embed/18/listing.html	(from https://mdbootstrap.com/snippets/?tag=cards&top=all)
18:06:34	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Jun%202019%2015:06:34%20GMT	https://mdbootstrap.com/newsfeed/tag/createdbyme	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/newsfeed/tag/createdbyme	(from https://mdbootstrap.com/snippets/?tag=cards&top=all)
18:06:34	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Jun%202019%2015:06:34%20GMT	https://mdbootstrap.com/newsfeed/tag/funny	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/newsfeed/tag/funny	(from https://mdbootstrap.com/snippets/?tag=cards&top=all)
18:06:35	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Jun%202019%2015:06:34%20GMT	https://mdbootstrap.com/newsfeed/tag/lol	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/newsfeed/tag/lol	(from https://mdbootstrap.com/snippets/?tag=cards&top=all)
18:06:39	165231/165231	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Jun%202019%2015:06:36%20GMT	https://mdbootstrap.com/newsfeed/tag/funny/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/newsfeed/tag/funny/index.html	(from https://mdbootstrap.com/snippets/?tag=cards&top=all)
18:06:39	165343/165343	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Jun%202019%2015:06:36%20GMT	https://mdbootstrap.com/newsfeed/tag/createdbyme/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/newsfeed/tag/createdbyme/index.html	(from https://mdbootstrap.com/snippets/?tag=cards&top=all)
18:06:40	386004/386004	---M--	200	added ('OK')	image/jpeg	etag:%225a001a7c-5e3d4%22	https://mdbootstrap.com/img/Photos/Others/images/48.jpg	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/img/Photos/Others/images/48.jpg	(from https://mdbootstrap.com/docs/jquery/components/cards/)
18:07:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Jun%202019%2015:06:39%20GMT	https://mdbootstrap.com/?p=75863	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/indexca27.html	(from https://mdbootstrap.com/plugins/jquery/extended-cards/)
18:07:46	2465/2465	---MCZ	200	added ('OK')	application/json	date:Wed,%2019%20Jun%202019%2015:06:40%20GMT	https://mdbootstrap.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmdbootstrap.com%2Fplugins%2Fjquery%2Fextended-cards%2F	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/wp-json/oembed/1.0/embed263c	(from https://mdbootstrap.com/plugins/jquery/extended-cards/)
18:07:46	2503/2503	---MCZ	200	added ('OK')	application/json	date:Wed,%2019%20Jun%202019%2015:06:41%20GMT	https://mdbootstrap.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmdbootstrap.com%2Fdocs%2Fjquery%2Fcomponents%2Fdropdowns%2F	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/wp-json/oembed/1.0/embed243c	(from https://mdbootstrap.com/docs/jquery/components/dropdowns/)
18:07:47	2640/2640	---MCZ	200	added ('OK')	text/xml	date:Wed,%2019%20Jun%202019%2015:06:41%20GMT	https://mdbootstrap.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmdbootstrap.com%2Fdocs%2Fjquery%2Fcomponents%2Fdropdowns%2F&format=xml	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/wp-json/oembed/1.0/embeddbd6	(from https://mdbootstrap.com/docs/jquery/components/dropdowns/)
18:07:49	1350/1350	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2015:07:48%20GMT	https://mdbootstrap.com/wp-login.php?action=wordpress_social_authenticate&mode=login&provider=Google&redirect_to=https%3A%2F%2Fmdbootstrap.com%2Fsnippets%2F%3Ftag%3Ddropdown%26top%3Dall	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/wp-login422e.html	(from https://mdbootstrap.com/snippets/?tag=dropdown&top=all)
18:07:50	965/965	---MCZ	200	added ('OK')	text/html	etag:W/%223c5-169587dd855%22	https://mdbootstrap.com/api/snippets/embed/656393/listing	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/api/snippets/embed/656393/listing.html	(from https://mdbootstrap.com/snippets/?tag=dropdown&top=all)
18:07:50	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Jun%202019%2015:07:50%20GMT	https://mdbootstrap.com/newsfeed/tag/mega-menu	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/newsfeed/tag/mega-menu	(from https://mdbootstrap.com/snippets/?tag=dropdown&top=all)
18:07:50	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Jun%202019%2015:07:50%20GMT	https://mdbootstrap.com/newsfeed/tag/multi-level-dropdown	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/newsfeed/tag/multi-level-dropdown	(from https://mdbootstrap.com/snippets/?tag=dropdown&top=all)
18:07:51	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Jun%202019%2015:07:51%20GMT	https://mdbootstrap.com/newsfeed/tag/multi-level-navbar	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/newsfeed/tag/multi-level-navbar	(from https://mdbootstrap.com/snippets/?tag=dropdown&top=all)
18:07:52	177429/177429	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Jun%202019%2015:07:52%20GMT	https://mdbootstrap.com/newsfeed/tag/mega-menu/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/newsfeed/tag/mega-menu/index.html	(from https://mdbootstrap.com/snippets/?tag=dropdown&top=all)
18:07:53	32949/32949	---MCZ	200	added ('OK')	text/html	etag:W/%2280b5-d6bzfj+M/WzVzMId/doHNwD4JLc%22	https://mdbootstrap.com/snippets/jquery/jakub-strebeyko/267789	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/snippets/jquery/jakub-strebeyko/267789.html	(from https://mdbootstrap.com/snippets/?tag=dropdown&top=all)
18:07:53	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Jun%202019%2015:07:53%20GMT	https://mdbootstrap.com/user/jakub-strebeyko	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/user/jakub-strebeyko	(from https://mdbootstrap.com/snippets/?tag=dropdown&top=all)
18:07:53	166708/166708	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Jun%202019%2015:07:53%20GMT	https://mdbootstrap.com/newsfeed/tag/multi-level-dropdown/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/newsfeed/tag/multi-level-dropdown/index.html	(from https://mdbootstrap.com/snippets/?tag=dropdown&top=all)
18:07:53	965/965	---MCZ	200	added ('OK')	text/html	etag:W/%223c5-169587dd855%22	https://mdbootstrap.com/api/snippets/embed/267789/listing	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/api/snippets/embed/267789/listing.html	(from https://mdbootstrap.com/snippets/?tag=dropdown&top=all)
18:07:55	184576/184576	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2015:07:55%20GMT	https://mdbootstrap.com/user/jakub-strebeyko/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/user/jakub-strebeyko/index.html	(from https://mdbootstrap.com/snippets/?tag=dropdown&top=all)
18:07:56	32154/32154	---MCZ	200	added ('OK')	text/html	etag:W/%227d9a-wULNEsrvor6fCJnOhdmIEU8JeDo%22	https://mdbootstrap.com/snippets/jquery/tomekmakowski/693723	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/snippets/jquery/tomekmakowski/693723.html	(from https://mdbootstrap.com/snippets/?tag=dropdown&top=all)
18:07:56	965/965	---MCZ	200	added ('OK')	text/html	etag:W/%223c5-169587dd855%22	https://mdbootstrap.com/api/snippets/embed/693723/listing	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/api/snippets/embed/693723/listing.html	(from https://mdbootstrap.com/snippets/?tag=dropdown&top=all)
18:07:56	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Jun%202019%2015:07:56%20GMT	https://mdbootstrap.com/newsfeed/tag/select	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/newsfeed/tag/select	(from https://mdbootstrap.com/snippets/?tag=dropdown&top=all)
18:07:56	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Jun%202019%2015:07:56%20GMT	https://mdbootstrap.com/newsfeed/tag/cascader	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/newsfeed/tag/cascader	(from https://mdbootstrap.com/snippets/?tag=dropdown&top=all)
18:07:58	188057/188057	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Jun%202019%2015:07:58%20GMT	https://mdbootstrap.com/newsfeed/tag/select/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/newsfeed/tag/select/index.html	(from https://mdbootstrap.com/snippets/?tag=dropdown&top=all)
18:07:58	30474/30474	---MCZ	200	added ('OK')	text/html	etag:W/%22770a-s3xB5t40/SOadzWFnpNS3ogMFKQ%22	https://mdbootstrap.com/snippets/jquery/ungr/47860	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/snippets/jquery/ungr/47860.html	(from https://mdbootstrap.com/snippets/?tag=dropdown&top=all)
18:07:59	965/965	---MCZ	200	added ('OK')	text/html	etag:W/%223c5-169587dd855%22	https://mdbootstrap.com/api/snippets/embed/47860/listing	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/api/snippets/embed/47860/listing.html	(from https://mdbootstrap.com/snippets/?tag=dropdown&top=all)
18:07:59	165300/165300	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Jun%202019%2015:07:58%20GMT	https://mdbootstrap.com/newsfeed/tag/cascader/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/newsfeed/tag/cascader/index.html	(from https://mdbootstrap.com/snippets/?tag=dropdown&top=all)
18:07:59	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Jun%202019%2015:07:59%20GMT	https://mdbootstrap.com/newsfeed/tag/photoswipe	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/newsfeed/tag/photoswipe	(from https://mdbootstrap.com/snippets/?tag=dropdown&top=all)
18:08:01	32889/32889	---MCZ	200	added ('OK')	text/html	etag:W/%228079-TZN8LVVvL1DJpaIXz16eauSozYA%22	https://mdbootstrap.com/snippets/jquery/piotr-glejzer/63836	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/snippets/jquery/piotr-glejzer/63836.html	(from https://mdbootstrap.com/snippets/?tag=dropdown&top=all)
18:08:01	965/965	---MCZ	200	added ('OK')	text/html	etag:W/%223c5-169587dd855%22	https://mdbootstrap.com/api/snippets/embed/63836/listing	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/api/snippets/embed/63836/listing.html	(from https://mdbootstrap.com/snippets/?tag=dropdown&top=all)
18:08:01	171088/171088	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Jun%202019%2015:08:01%20GMT	https://mdbootstrap.com/newsfeed/tag/photoswipe/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/newsfeed/tag/photoswipe/index.html	(from https://mdbootstrap.com/snippets/?tag=dropdown&top=all)
18:08:02	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Jun%202019%2015:08:01%20GMT	https://mdbootstrap.com/newsfeed/tag/bootstrap-navbar	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/newsfeed/tag/bootstrap-navbar	(from https://mdbootstrap.com/snippets/?tag=dropdown&top=all)
18:08:02	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Jun%202019%2015:08:02%20GMT	https://mdbootstrap.com/newsfeed/tag/bootstrap-navbar-guideline	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/newsfeed/tag/bootstrap-navbar-guideline	(from https://mdbootstrap.com/snippets/?tag=dropdown&top=all)
18:08:02	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Jun%202019%2015:08:02%20GMT	https://mdbootstrap.com/newsfeed/tag/navbar-guideline	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/newsfeed/tag/navbar-guideline	(from https://mdbootstrap.com/snippets/?tag=dropdown&top=all)
18:08:06	167903/167903	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Jun%202019%2015:08:03%20GMT	https://mdbootstrap.com/newsfeed/tag/bootstrap-navbar/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/newsfeed/tag/bootstrap-navbar/index.html	(from https://mdbootstrap.com/snippets/?tag=dropdown&top=all)
18:08:06	165474/165474	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Jun%202019%2015:08:05%20GMT	https://mdbootstrap.com/newsfeed/tag/navbar-guideline/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/newsfeed/tag/navbar-guideline/index.html	(from https://mdbootstrap.com/snippets/?tag=dropdown&top=all)
18:08:06	165644/165644	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Jun%202019%2015:08:06%20GMT	https://mdbootstrap.com/newsfeed/tag/bootstrap-navbar-guideline/	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/newsfeed/tag/bootstrap-navbar-guideline/index.html	(from https://mdbootstrap.com/snippets/?tag=dropdown&top=all)
18:08:07	2661/2661	---MCZ	200	added ('OK')	text/xml	date:Wed,%2019%20Jun%202019%2015:08:07%20GMT	https://mdbootstrap.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmdbootstrap.com%2Fdocs%2Fjquery%2Fcomponents%2Fjumbotron%2F&format=xml	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/wp-json/oembed/1.0/embed104b	(from https://mdbootstrap.com/docs/jquery/components/jumbotron/)
18:08:07	1352/1352	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jun%202019%2015:08:07%20GMT	https://mdbootstrap.com/wp-login.php?action=wordpress_social_authenticate&mode=login&provider=Facebook&redirect_to=https%3A%2F%2Fmdbootstrap.com%2Fsnippets%2F%3Ftag%3Djumbotron%26top%3Dall	C:/My%20Web%20Sites/MDBootStrap/mdbootstrap.com/wp-login6038-2.html	(from https://mdbootstrap.com/snippets/?tag=jumbotron&top=all)
